PROGRAMA;CONCURSO;FOLIO;AGNOPOSTULACION;AGNOFALLO;RESPONSABLEPROYECTO;SEXO;ROLINSTITUCION;INSTITUCION1ERNIVEL;RUTINSTITUCION;PAISINSTITUCION;REGIONINSTITUCION
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10210;2016;2016;MARCELA PENA GARAY;MUJER;BENEFICIARIA PRINCIPAL;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10210;2016;2016;MARCELA PENA GARAY;MUJER;BENEFICIARIA ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10214;2016;2016;JERONIMO MAZE RIOS;HOMBRE;BENEFICIARIA PRINCIPAL;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10221;2016;2016;SERGIO TORRES INOSTROZA;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10221;2016;2016;SERGIO TORRES INOSTROZA;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD SAN SEBASTIAN;71631900-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10222;2016;2016;RICHARD WEBER HAAS;HOMBRE;BENEFICIARIA ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10222;2016;2016;RICHARD WEBER HAAS;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10223;2016;2016;CLAUDIO HETZ FLORES;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD DE VALPARAISO;60921000-1;CHILE;REGION DE VALPARAISO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10223;2016;2016;CLAUDIO HETZ FLORES;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10228;2016;2016;JUAN ELISSETCHE MARTINEZ;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10244;2016;2016;MARIA TERESA MATA CONTRERAS;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE ANTOFAGASTA;70791800-4;CHILE;REGION DE ANTOFAGASTA
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10252;2016;2016;IVONNE LEE MONTERO;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD SANTO TOMAS;71551500-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10258;2016;2016;RODRIGO NAVES PICHUANTE;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10272;2016;2016;RENE FRANCE IGLESIAS;HOMBRE;BENEFICIARIA PRINCIPAL;INSTITUTO DE INVESTIGACIONES AGROPECUARIAS;61312000-9;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10274;2016;2016;JURIJ WACYK;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10278;2016;2016;MARCELA ARACENA ALVAREZ;MUJER;BENEFICIARIA PRINCIPAL;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10286;2016;2016;GÖTZ PALFNER;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10286;2016;2016;GÖTZ PALFNER;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10290;2016;2016;CLAUDIO PEREZ FLORES;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10291;2016;2016;CLAUDIO MIRANDA PEREZ;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD CATOLICA DEL NORTE;81518400-9;CHILE;REGION DE ANTOFAGASTA
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10291;2016;2016;CLAUDIO MIRANDA PEREZ;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10303;2016;2016;MARCOS GARCIA ALVARADO;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE LOS LAGOS;70772100-6;CHILE;REGION DE LOS LAGOS
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10322;2016;2016;ALEJANDRO WEINSTEIN OPPENHEIMER;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE VALPARAISO;60921000-1;CHILE;REGION DE VALPARAISO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10322;2016;2016;ALEJANDRO WEINSTEIN OPPENHEIMER;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD TECNICA FEDERCO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10331;2016;2016;AMADOR GUZMAN CUEVAS;HOMBRE;BENEFICIARIA PRINCIPAL;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10332;2016;2016;CECILIA DEMERGASSO;MUJER;BENEFICIARIA ASOCIADA;CENTRO DE INVESTIGACION CIENTIFICO TECNOLOGICO PARA LA MINERIA;65937660-1;CHILE;REGION DE ANTOFAGASTA
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10332;2016;2016;CECILIA DEMERGASSO;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD CATOLICA DEL NORTE;81518400-9;CHILE;REGION DE ANTOFAGASTA
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10341;2016;2016;EUGENIO SANFUENTES VON STOWASSER;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10344;2016;2016;ROBERT SIMPFENDORFER;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE LOS LAGOS;70772100-6;CHILE;REGION DE LOS LAGOS
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10350;2016;2016;SEGUNDO QUINTRIQUEO MILLAN;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10353;2016;2016;CLAUDIA CARRASCO CARRASCO;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10354;2016;2016;SOFIA VALENZUELA AGUILA;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10358;2016;2016;SICHEM GUERRERO RUZ;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE LOS ANDES;71614000-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10358;2016;2016;SICHEM GUERRERO RUZ;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10366;2016;2016;ZIYAD HAIDAR SAMHAT;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10366;2016;2016;ZIYAD HAIDAR SAMHAT;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE LOS ANDES;71614000-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10369;2016;2016;ALVARO LLADSER CALDERA;HOMBRE;BENEFICIARIA PRINCIPAL;FUNDACION CIENCIA PARA LA VIDA;73124100-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10420;2016;2016;MIGUEL MALDONADO SAAVEDRA;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE SANTIAGO DE CHILE;60911000-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10424;2016;2016;FABIEN LE BONNIEC CHEVALIER;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10424;2016;2016;FABIEN LE BONNIEC CHEVALIER;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10425;2016;2016;SADDYS RODRIGUEZ LLAMAZARES;MUJER;BENEFICIARIA PRINCIPAL;CENTRO DE INVESTIGACION DE POLIMEROS AVANZADOS;65053487-5;CHILE;REGION DEL BIO-BIO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10425;2016;2016;SADDYS RODRIGUEZ LLAMAZARES;MUJER;BENEFICIARIA ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10437;2016;2016;GERMAN BUENO GALAZ;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD ARTURO PRAT;70777500-9;CHILE;REGION DE TARAPACA
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10449;2016;2016;CARLA TARAMASCO TORO;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE VALPARAISO;60921000-1;CHILE;REGION DE VALPARAISO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10452;2016;2016;ALEJANDRA CHAPARRO PADILLA;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE LOS ANDES;71614000-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10453;2016;2016;RUI FONSECA NEVES DE SA;HOMBRE;BENEFICIARIA PRINCIPAL;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10453;2016;2016;RUI FONSECA NEVES DE SA;HOMBRE;BENEFICIARIA ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;81669200-8;CHILE;REGION DE VALPARAISO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10453;2016;2016;RUI FONSECA NEVES DE SA;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10465;2016;2016;JORGE YANEZ SOLORZA;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10466;2016;2016;JINSONG WU;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10468;2016;2016;FRANCISCO THER RIOS;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE LOS LAGOS;70772100-6;CHILE;REGION DE LOS LAGOS
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10475;2016;2016;GERSON ROJAS ESPINOZA;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DEL BIO-BIO;60911006-6;CHILE;REGION DEL BIO-BIO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10481;2016;2016;MARLENE GEBAUER HERNANDEZ;MUJER;BENEFICIARIA PRINCIPAL;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10484;2016;2016;PAULO DIAZ CALDERON;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE LOS ANDES;71614000-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;III CONCURSO IDEA EN DOS ETAPAS 2016;ID16I10500;2016;2016;BRUNO NERVI NATTERO;HOMBRE;BENEFICIARIA PRINCIPAL;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10003;2016;2017;MIGUEL CASTILLO SOTO;HOMBRE;ENTIDAD ASOCIADA;CORPORACION NACIONAL FORESTAL CONAF;61313000-4;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10003;2016;2017;MIGUEL CASTILLO SOTO;HOMBRE;ENTIDAD ASOCIADA;CUERPO DE BOMBEROS SAN JOSE DE MAIPO;SIN INFORMACION;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10003;2016;2017;MIGUEL CASTILLO SOTO;HOMBRE;ENTIDAD ASOCIADA;ILUSTRE MUNICIPALIDAD DE SAN JOSE DE MAIPO;SIN INFORMACION;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10003;2016;2017;MIGUEL CASTILLO SOTO;HOMBRE;ENTIDAD ASOCIADA;MINISTERIO DE OBRAS PUBLICAS TRANSPORTES Y TELECOMUNICACIONES;SIN INFORMACION;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10003;2016;2017;MIGUEL CASTILLO SOTO;HOMBRE;ENTIDAD ASOCIADA;OFICINA NACIONAL DE EMERGENCIA EL MINISTERIO DE INTERIOR Y SEGURIDAD PUBLICA;60509001-K;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10003;2016;2017;MIGUEL CASTILLO SOTO;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10003;2016;2017;MIGUEL CASTILLO SOTO;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10003;2016;2017;MIGUEL CASTILLO SOTO;HOMBRE;ENTIDAD ASOCIADA;UNIVERSIDADE DE COIMBRA;NO APLICA;PORTUGAL;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10003;2016;2017;MIGUEL CASTILLO SOTO;HOMBRE;ENTIDAD ASOCIADA;UNIVERSIDADE DE MINHO;NO APLICA;PORTUGAL;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10003;2016;2017;MIGUEL CASTILLO SOTO;HOMBRE;ENTIDAD ASOCIADA;UNIVERSITY OF WISCONSIN-MADISON;NO APLICA;ESTADOS UNIDOS DE AMERICA;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10003;2016;2017;MIGUEL CASTILLO SOTO;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD DE CHILE ;60910000-1;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10005;2016;2017;CARLOS ESTRADA MUNZENMAYER;HOMBRE;ENTIDAD ASOCIADA;CULTIVOS MARINOS TONGOY S.A.;89636100-7;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10005;2016;2017;CARLOS ESTRADA MUNZENMAYER;HOMBRE;BENEFICIARIA PRINCIPAL;FUNDACION CHILE;70300000-2;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10006;2016;2017;JAIME MONTEALEGRE ANDRADE;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10006;2016;2017;JAIME MONTEALEGRE ANDRADE;HOMBRE;ENTIDAD ASOCIADA;BIOGROW BIOCHEMICAL SPA;76230387-6;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10006;2016;2017;JAIME MONTEALEGRE ANDRADE;HOMBRE;ENTIDAD ASOCIADA;S.A. VINA SANTA RITA;86547900-K;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10006;2016;2017;JAIME MONTEALEGRE ANDRADE;HOMBRE;ENTIDAD ASOCIADA;VINA ERRAZURIZ;89458100-K;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10008;2016;2017;RODRIGO DELGADILLO STURLA;HOMBRE;ENTIDAD ASOCIADA;DIRECCION GENERAL DE OBRAS PUBLICAS, MINISTERIO DE OBRAS PUBLICAS;61202000-0;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10008;2016;2017;RODRIGO DELGADILLO STURLA;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10008;2016;2017;RODRIGO DELGADILLO STURLA;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD TECNICA FEDERCO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10010;2016;2017;JOSE CORREA HAEUSSLER;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10010;2016;2017;JOSE CORREA HAEUSSLER;HOMBRE;ENTIDAD ASOCIADA;DIRECTORIO DE TRANSPORTE PUBLICO METROPOLITANO;SIN INFORMACION;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10022;2016;2017;HUGO ARANCIBIA FARIAS;HOMBRE;ENTIDAD ASOCIADA;GRANJA MARINA CHAUQUEAR LTDA;78359890-6;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10022;2016;2017;HUGO ARANCIBIA FARIAS;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10022;2016;2017;HUGO ARANCIBIA FARIAS;HOMBRE;BENEFICIARIA ASOCIADA;UNIVERSIDAD DE LOS LAGOS;70772100-6;CHILE;REGION DE LOS LAGOS
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10026;2016;2017;JAVIER RUIZ DEL SOLAR SAN MARTIN;HOMBRE;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10026;2016;2017;JAVIER RUIZ DEL SOLAR SAN MARTIN;HOMBRE;ENTIDAD ASOCIADA;GHH CHILE SPA;76174334-1;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10038;2016;2017;YANETT LEYTON LOBOS;MUJER;ENTIDAD ASOCIADA;LICEO POLITECNICO JOSE MIGUEL QUIROZ;69020500-9;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10038;2016;2017;YANETT LEYTON LOBOS;MUJER;ENTIDAD ASOCIADA;MUNICIPALIDAD DE TALTAL;69020500-9;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10038;2016;2017;YANETT LEYTON LOBOS;MUJER;BENEFICIARIA PRINCIPAL;UNIVERSIDAD DE ANTOFAGASTA;70791800-4;CHILE;REGION DE ANTOFAGASTA
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10039;2016;2017;FRANCISCO THER RIOS;HOMBRE;ENTIDAD ASOCIADA;FUNDACION SUPERACION DE LA POBREZA / REGION DE LOS LAGOS;73051300-3;CHILE;NO REGISTRA REGION
FONDEF;V CONCURSO DE INVESTIGACION TECNOLOGICA DEL FONDO DE FOMENTO AL DESARROLLO CIENTIFICO Y TECNOLOGICO, INSTRUMENTO IDEA;IT16I10039;2016;2017;FRANCISCO THER RIOS;HOMBRE;ENTIDAD ASOCIADA;ILUSTRE MUNICIPALIDAD DE DALCAHUE;69230300-8;CHILE;NO REGISTRA REGION
